TransactionAmount,TransactionTime,CustomerAge,MerchantType_Entertainment,MerchantType_Food,MerchantType_Health,MerchantType_Retail,MerchantType_Utilities,CardType_Credit,CardType_Debit,TransactionLocation_Rural,TransactionLocation_Suburban,TransactionLocation_Urban
677.4435190952744,76147,63,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
458.44239483194434,81838,77,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
742.0646687709259,65997,52,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13.594912455783282,51163,26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
73.01225166267469,28750,77,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
450.80399189674745,65883,59,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
134.07671421249205,78993,39,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
231.8497720216217,62495,25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
303.4723531436952,29236,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
870.3264938017498,77760,72,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
318.68547149689203,80934,59,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
138.38342320184725,75583,64,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
43.29215802578504,15270,77,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
905.4165065477137,9952,27,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
591.2137289843979,63190,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19.33736865476265,27524,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
342.2994715779112,15376,65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
880.9898884397295,21711,75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
436.6122496746152,67557,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
716.4345235489703,74180,37,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
341.04445283987155,27675,70,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
197.4918696729819,18651,68,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
943.3550988484068,85343,73,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
122.7642072436106,33521,53,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
130.57655173203685,56812,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
767.9968530966233,62771,46,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
511.61801009799257,22068,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
300.7670158225345,11408,74,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
199.1741673078536,45640,75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
225.9818931159854,1304,69,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
643.2390281486489,16167,58,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
655.120975532976,79903,78,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
913.3736606286606,79314,51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
798.1452460640467,29,67,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
997.2406620036992,19763,46,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
719.6342687467894,3044,63,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
818.0163819588466,81251,64,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
260.2822413929143,8129,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44.05700883937573,55619,61,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
365.8789574137565,80977,19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
304.20661475323334,59570,38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
754.8147918445309,20069,39,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
486.918630500642,68590,65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
127.98338037615694,54021,74,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
936.4162052671604,11377,74,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
649.8594207777398,50588,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
253.0005810213152,28281,23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
625.0759687372014,74989,21,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
673.0918497980542,57966,55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
598.627068769675,72656,28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
404.0793833461847,2291,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
660.0305826575438,11447,27,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
743.7647480353162,10068,18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
987.7977346946724,73124,33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
540.67704951184,19923,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
770.3189422228278,71627,23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
411.5316097977598,67160,59,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
826.6381448826908,28502,44,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
368.88185728773794,32209,29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50.25036274676077,16926,49,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
769.4006996540638,39606,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
86.5725913468341,24064,18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
780.3039397112298,61788,78,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
52.63003944743909,82025,72,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
560.6812223192694,5312,62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
229.44208063321875,61775,21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33.41100260113978,45153,60,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239.82731769095463,41908,18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
55.510842874416255,34725,55,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
36.98279947313497,56561,79,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
755.0726309039688,7838,72,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
584.8644608476686,19929,62,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
592.7579782647689,72323,76,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
307.10903390168534,4782,25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
932.8463455630468,73563,61,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
911.8733272693896,2988,34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46.400933961116415,9117,38,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
606.0935412194158,57676,62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
645.6324775682393,71129,55,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
631.9128342974841,22854,63,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
731.3718800205586,68741,59,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
541.0703833304043,1833,24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
697.7739902076144,82418,21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
261.58839671612685,49831,78,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.94396673891082,62582,68,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
445.2680640814774,61829,48,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
768.0930622027295,61713,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
676.940616318954,1460,45,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
380.5799923074928,47940,60,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
146.483018058718,34505,64,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
715.9199150072046,69907,43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
696.3353755821246,42967,37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
509.4500813816255,59670,75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
558.8260930926517,77838,76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
153.7062800451477,22578,46,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
507.5525870919796,71455,53,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
470.8259264688832,24082,67,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
257.8613854946958,24630,39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
212.2365589895481,30041,20,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
698.9369538425241,67891,24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
691.2468003643635,50637,23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
941.3376499778911,21200,70,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
328.8190333345536,57109,61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
928.2539160158376,68650,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
583.8084029713543,25835,27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
414.25185805962377,30268,19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
464.8674130503577,58414,52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
999.505684518808,4019,68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
194.66920486895577,49056,39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
190.93863755238695,70063,67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
456.20516073153885,60692,59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
364.1509429118974,26110,54,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
713.531542435772,49966,37,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
940.8101083752266,49584,26,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
115.41833545802189,19760,18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
378.59038728564286,13366,64,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
792.9107023749706,68348,23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
831.8653466320977,17545,43,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
55.579785580971325,75940,34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
813.0881081209475,74727,25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
486.6443547297092,5027,62,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
917.3962618867804,85642,38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
851.7298186172201,29295,20,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
365.4576477375909,39632,50,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
877.2433471946257,29607,78,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
494.05303375977854,33959,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
101.5368410450098,30161,24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
958.9130013172196,57154,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
951.8599736378158,80291,61,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
674.5454128149495,45958,37,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
789.1250490029012,76095,39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
490.1544319560006,60200,45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
577.4762883718307,28401,68,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
680.4317735615257,48465,38,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
234.34685378813683,26469,26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
496.5794030220306,66520,54,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
158.50336577011106,64912,67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
52.283036952353896,72321,71,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
418.9649543755583,53001,22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
353.99887579802675,11663,77,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
884.7023013413841,41716,69,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
714.3186118223896,55491,40,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
62.38484384065672,21637,69,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
806.8583879737896,75503,75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
240.32232877630543,48929,54,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
901.0068225367236,35169,77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
115.72198791446434,40728,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24.98103980004397,83140,53,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
406.066204654088,49711,70,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
368.3915915264123,48231,75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
796.8847157941809,5397,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
187.3319918894544,13338,61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
376.88307000109154,48544,51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
147.54841890116634,40693,71,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
580.5087458347851,75276,58,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
398.6567858382588,63828,60,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
663.4831027262336,41041,56,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
72.08712688825938,21383,52,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
418.9155302381778,73332,37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
995.8065654121386,25634,48,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
755.1176563796521,16333,68,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
680.3660103178955,44854,68,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
494.87644023471233,44917,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
794.8682295054912,3825,78,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
542.4732831812463,36044,47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
743.8503222603832,67009,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
671.6331191407155,25215,38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
266.4198793013972,38418,54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
908.5291103243928,21944,27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40.322517939909766,6220,73,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
828.6102322680518,60197,75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
708.2398788744879,78723,33,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
351.5640975395266,26567,70,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
155.68783893860717,83959,34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
456.01010643435535,66723,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
820.2474345535937,62958,25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
442.0889708720037,56087,44,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
242.65193443058016,10384,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
32.39775650104752,27378,43,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
493.0293321664879,65869,45,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
69.64496404623702,60285,33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
631.2908684389342,67699,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9.610383589188498,30066,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
375.4500994256477,75265,56,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
689.5900419046113,8002,43,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
106.61883587070372,76160,75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
388.4382638270143,52664,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
237.83332078300387,23600,49,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
358.48331748289166,15787,41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
334.7115028715396,34929,42,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
367.8066406168609,60977,44,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
489.9031448691821,52508,43,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
49.16382682169547,66912,50,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
578.2992043594681,81109,42,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
668.1368785431802,80221,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
416.73784418158175,33844,55,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
222.4256673029416,1573,25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
205.7742535930849,67951,26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
858.0312960609937,26657,67,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
294.7093852063581,62484,21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
437.596691724321,12713,18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
53.77385967835726,76574,73,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
734.7525532820812,73002,57,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
101.14531815915376,4073,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
957.8088915180464,69206,25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
733.4272177586628,29550,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
583.4154812385973,794,60,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
505.7015668030616,35194,69,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
525.5242909051392,36345,75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
677.9335709174945,4558,60,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
801.1797197029615,21803,46,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
620.381332143931,360,60,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
295.17129378237576,21784,19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
378.653031170962,29039,73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
266.01980399696635,81204,43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
637.0562214435838,62778,77,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
446.440733239948,16593,18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
358.7815768126153,56625,24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
335.4542528487885,5305,51,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
252.95019975717156,76644,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
974.9293685374248,51119,75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
810.3299506547157,31437,68,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
324.2866089303917,71427,51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
165.24112354979985,27050,37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
977.4791066206589,10886,70,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
613.1830397009738,12122,19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
588.6140646814421,10431,67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
200.071066130334,8734,40,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
106.25955732860562,58620,50,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
24.860307127823624,2134,67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
704.789142775273,13691,50,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
69.921018701749,9257,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
313.8688686529315,56843,21,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
247.3570313430466,73511,31,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
343.7724009005924,58308,26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
153.99135558387223,6668,58,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
416.8686436158104,79996,52,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
344.63565668005384,41446,28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
697.4665284458425,85823,18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
90.20023500104736,82096,40,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
662.2396748954567,82674,67,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
859.9946358447866,52025,34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
340.93470725179685,83942,60,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
736.7077913890981,48328,76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
138.16273268285465,22097,53,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
864.5019001895173,37096,35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
696.9922988853236,59090,61,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
456.1112152081187,53242,58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
766.5808658915478,24992,44,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
14.93506967321954,26648,62,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
549.0398266396338,52652,33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
771.1509227994079,26044,38,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
763.5316170852843,8787,64,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
891.0829108060132,46546,57,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
578.963276385328,83000,49,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
671.9016223972068,43473,18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
685.7584393386796,60582,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
936.2403876023388,40426,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
271.3732980397839,29778,46,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
200.47410837620137,28390,56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
402.4743949655028,17833,44,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
908.9176712191454,59607,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
